age,male,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,lovedTracks,posts,playlists,shouts,binary,tenure,country,text
29,0,30,28.71428571,0.423076923,7,0,30471,37,1,1,23,0,62,1,frenziedsilence
21,1,49,23.17073171,0.681818182,9,0,45919,51,927,1,791,0,67,0,tizio_caio
16,1,46,20.56756757,0.711111111,5,0,2633,8,0,0,3,0,10,0,mg_5
18,0,24,19.27777778,0.761904762,1,0,8082,25,0,1,0,0,34,0,trashycandy
20,1,46,23.24324324,0.868421053,17,0,87680,192,5,0,12,1,37,0,dennymcg
34,1,20,24,0.3125,14,0,17684,311,4,1,11,1,48,1,urangst
28,1,23,25.85714286,0.5,3,4,25977,52,0,3,6,0,70,0,melcavalera
22,1,11,22.85714286,0.333333333,3,0,802,61,13,0,1,0,24,0,nostradamus1989
19,1,7,18.85714286,1,1,0,3512,53,0,0,0,0,5,0,aryelsouza
20,0,11,21,0.6,3,0,36,3,0,0,4,0,13,0,inasuxtoo
20,1,35,18.78571429,0.290322581,17,1,18520,243,0,1,240,0,26,0,lightseiya
30,1,19,28.85714286,0.625,4,0,16462,60,0,1,27,0,60,0,mrstromberg
25,0,11,26.85714286,0.625,4,2,10927,398,0,2,5,0,33,1,luxx86
20,0,7,24.42857143,0.714285714,2,0,1272,439,0,0,3,0,60,1,calligraphyy
29,0,11,29.71428571,0.142857143,3,0,18342,0,2,0,6,0,96,1,satinvalkyrie
15,0,14,18.85714286,0.636363636,2,0,5702,21,0,0,0,0,10,0,lachesiss
24,1,10,21.85714286,0.5,1,3,683,70,0,0,6,1,20,0,nnjjkk
20,0,10,20.85714286,0.714285714,1,2,3610,114,0,0,1,0,23,0,ksu_shee
19,1,10,20,0.2,2,1,11109,97,0,0,3,0,12,1,kozyspike
21,1,27,25.57894737,0.684210526,14,0,45363,323,1,0,14,0,35,1,maxytaxy
31,1,17,28.58333333,0.714285714,3,0,80906,39,9,1,27,0,73,0,jenslu
24,0,30,24.16,0.6,3,0,57679,133,0,1,4,0,45,1,a_whisper
22,1,15,22.3,0.916666667,1,1,12565,0,0,0,7,0,16,0,shackit
22,0,22,21.63157895,0.55,7,0,7554,218,0,0,14,0,36,0,vejka
22,1,35,24.375,0.62962963,5,1,14290,49,7,1,3,0,62,0,cfaniack
23,1,15,22.76923077,0.714285714,8,1,24924,225,0,0,46,0,22,0,eco419
22,0,22,23.72727273,0.75,8,2,7803,6,0,0,45,0,38,0,astartav
23,0,10,24.25,0.875,3,0,11,30,0,1,6,0,30,0,nikaradaya
21,0,16,21.75,0.384615385,2,0,7740,105,0,0,18,0,19,0,adolushuxley
21,1,6,22.6,0.4,4,0,15070,0,0,0,8,0,52,1,pavlosz
22,1,5,17.6,0.8,1,0,14140,101,0,0,2,0,15,0,alissonfeijo
26,0,93,28.91666667,0.871794872,24,4,83214,19,2,3,166,0,65,1,goodmoremusic
18,0,7,21.6,0.166666667,2,0,71900,646,0,1,24,0,68,0,c-62
35,1,6,35.6,0.833333333,2,0,7578,106,0,0,1,0,97,1,jwynia
16,1,5,18.6,1,3,1,28337,1862,6,0,27,0,12,1,spleenularz
18,1,14,19.1,0.615384615,2,0,60920,2,0,0,5,0,12,1,oscah
43,0,43,34.88888889,0.552631579,10,4,28180,154,0,0,18,0,66,1,kwbridge
18,1,11,18.625,0.9,5,0,1114,8,0,1,5,0,22,1,enterhardcore
26,1,25,28,0.736842105,11,0,27878,876,0,12,4,1,35,1,gypsy_dave
24,1,19,22.53846154,0.266666667,4,0,46934,192,2,1,11,0,44,0,gudkoff
19,1,22,22.23076923,0.578947368,5,0,22702,0,4,1,2,0,51,0,gcsoneghet
15,1,19,16.92857143,0.75,11,0,2610,514,9,1,19,0,5,1,andersjmoen
33,1,27,30.78947368,0.769230769,8,4,42766,261,1,0,17,0,66,0,zufanek
20,0,89,24.09722222,0.865853659,23,1,20425,1471,0,0,33,0,8,0,natasa_bdm
21,0,21,21.375,0.588235294,3,1,7660,68,0,1,6,0,21,1,nataliedunning
19,0,16,20.71428571,0.75,5,1,21645,56,0,1,58,0,32,0,souphie999
16,0,76,19.59322034,0.571428571,18,1,35699,303,4,0,83,0,16,1,sophexc
16,0,5,21.33333333,0.2,2,0,3691,84,0,1,9,0,8,0,mint_maniac
23,1,8,23.5,0,3,1,7167,129,0,0,0,1,17,1,cocoablush
23,1,3,20.33333333,1,2,0,1797,0,0,0,0,0,37,0,druik
19,0,3,24.33333333,1,2,0,290,12,0,0,0,0,26,0,missgalateya
22,1,5,20.33333333,0.333333333,3,0,14030,19,0,1,1,0,30,0,ivanbatista
18,0,10,18.66666667,0.333333333,3,0,40834,159,0,1,5,0,4,1,darkleigh
15,0,8,17.5,0.285714286,1,0,412,12,0,1,0,0,4,0,fanycg
20,1,15,21,0.428571429,2,0,23142,122,0,0,20,0,62,1,yocomoramen
23,0,2,24.5,0,1,0,36514,9,0,0,3,0,34,0,evilennas
17,0,3,19.5,0.666666667,3,0,139,1,0,1,9,0,15,0,anicanjica
20,1,9,19.5,0.4,1,0,3747,163,0,0,3,0,22,1,evilcabbage
19,0,7,17.83333333,0.428571429,4,0,22683,43,0,0,5,0,25,0,aga3_aa
24,0,8,27.66666667,0.285714286,2,0,25276,0,0,1,6,0,71,1,picanterose
18,0,4,20.33333333,0.5,4,0,498,1,0,1,2,0,14,0,acy_sunshine
18,0,4,20.33333333,0.666666667,1,0,5795,4,0,0,1,0,25,1,fionalroberts
24,0,10,26.83333333,0.625,2,0,1799,8,0,1,5,0,34,0,evelinka87
41,1,8,25.5,0.666666667,3,0,62461,190,1,0,5,1,39,0,oknerohorp
24,1,12,26.5,0.555555556,5,0,42399,1,0,1,13,0,58,1,joodiknoodid
26,0,15,30.5,0.769230769,4,0,14534,17,1,1,14,0,82,1,makenonsense
33,1,7,31.5,1,2,1,4705,2,0,1,8,0,77,0,gr00v3
22,1,21,22.44444444,0.55,5,1,12924,134,0,0,28,0,43,1,nosferatwo156
23,0,8,20.83333333,0.714285714,2,1,1901,0,0,0,2,0,8,0,bytesandstones
30,1,22,24.66666667,0.35,5,2,57390,3,0,1,89,0,41,0,dodofonseca
24,1,9,21.5,0.5,5,0,66885,383,0,1,0,0,55,0,s-r-c
17,0,11,18.83333333,0.909090909,4,0,5466,364,0,0,7,0,5,0,sic-kness
22,0,8,23.5,0.8,3,0,9726,200,0,1,14,0,17,1,soundeffects13
23,1,21,29,0.769230769,4,0,12030,4,1,0,14,0,65,1,mrchick
22,1,5,22.5,0.5,1,0,21363,12,0,0,2,0,35,0,zwarx
40,1,7,33.33333333,0.75,2,0,27197,334,0,3,0,0,63,1,macsweeney
23,1,8,21.33333333,0.714285714,2,0,41540,292,0,0,7,0,59,0,gronkjaer_30
32,1,8,24.33333333,0.285714286,4,0,351,77,0,1,4,0,56,0,wizardmetal
21,1,6,22,0.166666667,3,0,38,0,0,1,0,0,50,0,ati_hc
25,1,10,23,0.75,5,1,62140,33,0,0,5,0,45,0,t67rtyus
23,0,4,22.33333333,0.5,2,2,21312,37,0,0,64,0,32,1,laudunk
28,0,5,23.33333333,1,1,0,264,33,0,1,1,0,32,0,bellezze82
21,1,4,21.33333333,1,2,0,420,16,0,0,3,0,32,1,flommey
22,1,7,20.33333333,1,1,0,27224,109,0,0,1,1,29,1,likado
17,1,11,17.83333333,0.666666667,5,0,19403,21,0,0,4,0,19,0,solrac156
17,1,10,18.5,0.875,3,0,39488,497,1,0,36,0,35,1,the--d
16,1,8,18.33333333,0.666666667,1,0,8219,0,0,0,0,0,17,0,chooomz
24,1,12,25.66666667,0.666666667,1,1,4213,57,0,1,2,0,55,1,arnoldbogdano
22,1,6,21.33333333,0.25,2,0,22886,0,0,1,3,0,11,0,samogosha
20,1,95,21.42857143,0.625,15,1,64801,490,5,1,185,0,55,0,nandow1991
18,1,34,20.38095238,0.777777778,3,0,34417,84,4,1,263,0,39,1,schwemmi
17,1,27,17.13043478,0.769230769,2,0,1337,0,0,0,0,1,5,0,edavida
23,0,48,25.4375,0.594594595,13,2,74906,833,14,0,1191,0,59,0,greendevotchka
18,0,41,20.09677419,0.473684211,7,1,6442,91,0,0,0,0,17,0,olgueinha
19,0,20,19.92857143,0.684210526,3,0,31412,31,0,0,1,0,29,0,mio_mao
25,1,34,23.61290323,0.806451613,4,4,7191,135,0,0,26,0,17,0,rafaelfroner
33,1,19,31.07692308,0.857142857,9,0,28691,46,0,1,11,0,83,0,ethiainen
24,1,50,24.17241379,0.571428571,13,1,76649,205,717,0,432,0,57,0,krknose
23,1,15,27.91666667,0.769230769,4,0,27159,0,0,1,24,0,42,0,viejojose
15,1,12,17.625,0.555555556,5,0,14429,5,0,1,9,0,4,0,xandris1
52,1,63,25.94230769,0.508474576,15,2,3830,145,1,2,23,0,37,0,gilvan_al
27,1,23,25.35714286,0.388888889,4,2,110473,809,1,2,20,0,59,1,badquanta
20,0,10,24.22222222,0.6,4,0,2774,153,0,0,16,0,31,0,iris6m
24,0,32,27.91304348,0.740740741,10,2,21999,127,0,0,21,0,40,0,olala_w
32,0,13,25.25,0.181818182,7,2,3300,14,3,1,7,0,43,0,cybermiep
19,0,7,19.57142857,0.142857143,3,0,2560,50,1,0,94,0,31,0,rooxanee
31,1,23,29.42105263,0.7,7,2,27680,168,10,1,50,0,60,0,fruitella
26,1,32,24.81818182,0.458333333,12,1,61651,75,1,1,52,0,75,0,agentm
25,1,11,21,0.3,4,0,10836,1533,0,2,2,0,56,1,ooger
18,1,19,17.81818182,0.8,4,0,3173,16,0,1,28,0,8,1,enzieldn
19,1,15,24,0.857142857,5,0,56581,2474,2,1,1,0,37,0,kalevkodzis
15,0,28,18.5,0.962962963,7,0,31699,291,0,0,283,0,12,0,dominikabfmv
16,1,31,19.24,0.37037037,5,0,30577,2648,0,0,1,0,21,1,dookiemonkey7
22,0,10,23.11111111,1,7,0,123,8,0,1,5,0,12,1,jeanalex89
22,0,16,22.08333333,0.1875,3,0,22804,37,0,1,18,0,37,1,frym
25,1,56,27.08333333,0.865384615,20,4,72936,1305,185,2,127,0,80,0,mysterio86
26,1,8,25.66666667,0.857142857,2,1,4534,44,0,0,6,0,25,0,karaflas1925
24,1,12,28.14285714,0.727272727,5,1,15818,2,6,1,9,0,64,0,airotika
18,1,10,17.66666667,0.7,2,0,7412,27,0,0,7,0,11,0,zizozizozizo
25,0,7,25.14285714,0.714285714,2,0,5548,16,0,1,7,0,49,1,fenris313
26,1,13,25.9,0.818181818,4,0,40732,217,0,1,17,1,44,0,piontas_mp
42,1,18,35.5,0.777777778,6,4,874,198,0,0,25,0,18,1,theodore400
24,1,34,28.68181818,0.620689655,6,0,47717,155,0,0,54,0,44,1,arne87bs
29,0,118,27.7654321,0.7,32,10,58576,746,5,1,301,1,52,0,radostiya
22,1,10,20.42857143,0.5,4,0,5338,137,0,1,4,0,7,0,fat1hozturk
15,0,10,19.375,0.5,1,0,1179,22,0,0,3,0,7,0,sleepingsun_
18,1,9,18.42857143,0.555555556,1,0,1633,88,0,0,4,0,16,0,sergey_alt
19,1,9,20.375,0.625,1,0,1697,199,0,1,2,1,44,0,grifel79
20,1,71,19.19672131,0.212121212,16,0,13405,434,0,0,270,1,24,0,shinigamijapan
22,1,14,24.63636364,0.75,10,1,84002,1986,0,0,6,1,26,0,zhygiz
28,0,21,27.1875,0.65,4,1,4221,8,0,1,46,1,52,0,ema82
24,1,27,23.75,0.619047619,9,0,58435,443,29,0,38,0,63,1,ikilledbambi
19,0,59,19.05128205,0.277777778,14,0,6895,63,0,0,1,0,18,0,naughtylass
22,1,7,20.8,0.428571429,1,0,2383,48,0,1,5,0,20,0,migueliisegundo
24,1,23,25,0.705882353,7,1,36952,84,0,0,1,0,16,0,gargantua664
16,1,15,18,0.428571429,6,0,33389,364,3,1,70,1,17,1,alexpeter9595
20,0,5,18.8,0.8,1,0,103,0,0,0,3,0,20,0,dudadotti
22,0,8,21.8,0.8,1,0,27835,101,0,1,4,1,19,1,courtneynyman
31,1,7,27.2,0.833333333,1,0,2369,0,3,0,6,0,71,1,wastedme
20,1,7,20.8,0.5,2,0,2444,2,0,0,2,0,62,1,sabeen557
25,1,9,25.4,0.714285714,2,0,15791,105,1,1,7,0,47,1,roi3
23,0,9,23.8,0.625,1,0,36998,0,1,1,3,0,90,1,myrandaisgood
23,1,4,21,0.5,1,0,15576,0,1,0,4,0,35,0,dafuckingtruth
24,1,6,22.2,0.25,1,0,44420,43,0,1,16,0,66,1,giorgio87
28,0,6,32,0.5,2,0,2127,0,0,0,1,0,65,0,rivero
19,0,13,16.4,0.333333333,1,0,14598,2,0,0,1,0,7,0,cassdiamonds
25,0,5,29.6,1,2,0,3701,13,0,1,15,0,90,1,sigurros
21,1,5,20.6,0.4,2,0,6931,22,0,0,0,0,66,1,nnyberg
21,0,6,22.2,0.5,1,0,1362,26,0,1,3,0,54,1,mylie
21,0,11,25.8,0.75,2,0,56,0,1,0,3,0,36,0,visatos_valdove
17,0,6,21.2,0,4,0,7807,22,0,1,1,0,30,0,dariya_93
16,0,11,17.9,0.444444444,2,0,11523,27,0,1,31,0,15,0,sayitnadya
22,1,6,22,0.833333333,1,0,5783,0,0,0,0,0,76,1,the-wolf
21,0,12,19.6,0.363636364,2,0,982,0,0,0,6,0,7,0,atyzuda
19,1,6,20.8,0.5,2,1,11579,25,0,0,1,0,19,0,blackbird2a
30,1,6,26.8,0.833333333,3,0,21994,495,1,1,1,0,52,0,ruscvorn
33,1,7,31.8,0.75,2,0,837,13,1,0,2,0,79,1,fucko
20,1,5,19.8,1,1,0,41151,0,0,1,2,0,74,0,m4kke
23,1,7,22.8,0.6,1,0,2717,0,0,1,2,0,59,1,chucklesjh
27,1,5,27.2,0.2,2,0,939,1,0,0,6,0,58,1,taurisince1983
28,0,7,28.8,1,4,1,8454,8,0,0,5,0,55,1,pnutbcup
19,0,8,24.4,0.5,4,0,1739,45,0,1,14,0,49,0,without_end
23,1,6,22.2,0.8,3,0,8562,0,0,0,16,0,47,0,wilsner
28,1,8,27,0.5,1,0,22426,135,0,0,10,0,44,0,gusendo
19,0,6,19.6,0.5,2,0,14179,425,0,0,31,0,37,0,m-alz
25,1,5,24.6,0.4,3,0,926,0,0,0,1,1,35,0,maklaud_mc
31,0,6,31.6,0.666666667,1,0,42,17,0,1,5,0,35,0,mariana028
19,1,7,21.6,1,1,0,920,58,0,0,11,0,34,1,j34k
19,0,8,22.4,0.333333333,5,0,2261,50,0,1,12,0,32,1,filleduchatnoir
20,0,6,23.6,0.166666667,5,0,447,5,0,0,2,0,25,0,maddyjt
26,1,6,24,0.5,1,0,1250,1,0,0,8,0,20,0,brankosb
17,0,5,20.8,0.8,3,0,7368,1,0,0,3,0,46,1,ellieeatworld
15,0,6,18,0.5,1,0,551,43,0,0,2,0,13,0,in_ward
17,1,6,18.6,0.8,4,1,27958,1733,0,1,5,0,27,0,bulcas
22,0,8,22.4,0.166666667,2,0,7420,0,0,0,0,0,76,1,decollete
31,1,8,28.8,0.2,4,2,42878,39,0,1,9,0,59,1,tallbuildings
34,1,30,27.35,0.36,8,1,33437,856,2,1,16,1,36,0,demigod31
11,1,76,18.52830189,0.661290323,12,2,522,10,0,0,29,0,5,0,victorstn
23,0,64,22.41666667,0.620689655,2,1,9588,36,1,0,36,0,20,0,glendabr
25,1,23,27.71428571,1,1,2,24157,22,0,0,1,0,80,1,jarsonmar
34,1,20,30.7,0.733333333,10,1,17013,48,3,2,7,0,59,0,batspriggan
20,0,45,20.94117647,0.552631579,5,0,68547,33,4,0,213,0,62,1,pizzastatic
55,1,15,44.9,0.785714286,6,4,18938,216,4,2,5,0,62,1,thomasjcat
18,0,18,20.25,0.428571429,10,0,9,8,0,1,24,0,40,0,oliense
21,1,22,20.2,0.894736842,5,0,3840,48,0,0,9,0,13,0,alexandregattos
31,1,13,27.33333333,0.846153846,8,0,14691,198,0,0,4,0,32,1,folzie
18,0,35,17.66666667,0.125,16,0,19620,205,0,0,11,0,21,0,jlvampire483
21,1,21,20.05263158,0.3,7,1,3075,15,7,1,10,0,17,0,joacobolsoo
21,0,22,26.78571429,0.8,11,1,13748,47,0,1,9,0,38,0,pur-pur-fruit
21,1,9,20.28571429,0.777777778,1,0,15948,120,1,0,9,0,37,0,demagika
25,1,20,28.5,0.714285714,2,1,14637,84,0,0,3,0,6,1,drpfenderson
20,0,36,22.42857143,0.625,2,0,38361,94,0,1,3,0,42,0,claump
17,0,20,20.57142857,0.411764706,8,0,5394,95,0,1,148,0,37,0,essence-ofblue
28,0,13,31.28571429,0.818181818,1,0,1774,20,0,1,10,0,53,0,zuurstokroze
24,1,11,25.28571429,0.4,1,0,7886,0,1,0,0,0,51,0,garotodalua
24,1,13,23.5,0.666666667,3,0,70031,0,0,0,6,0,82,0,emucci
24,1,10,20.5,0.75,3,0,12553,81,0,0,3,0,11,0,light-shine
17,1,9,19.5,0.857142857,2,0,24415,13,0,0,3,1,7,0,mbrowne94
20,1,10,22.28571429,0.444444444,5,0,7788,0,0,0,29,0,47,0,meltingmirage
15,0,71,19.88679245,0.338235294,21,2,36951,48,0,0,24,0,24,1,xsamanthaax
28,1,24,24.53333333,0.722222222,6,1,109451,53,49,1,53,1,59,1,renard99
48,1,41,40,0.65625,8,5,350,298,0,2,36,0,31,1,thommy05
29,1,15,27.61538462,0.8,11,2,37554,0,6,0,2,1,54,0,newshuhart
16,0,41,20.5,0.6,6,0,10248,26,0,1,2,0,17,0,oimeunomeertom
20,0,12,22.41666667,0.833333333,2,0,5246,0,0,0,8,0,25,0,rominaryan
28,0,29,22.875,0.653846154,8,0,41764,2,0,0,10,0,34,0,clanirisme
21,1,37,23.07142857,0.75862069,9,1,14767,11,4,0,46,1,41,1,gogojonah
18,1,21,18.14285714,0.764705882,1,0,8200,208,2,0,22,0,31,0,pi0tr3k993
19,1,12,18.77777778,0.333333333,3,0,3285,51,0,0,1,0,12,0,aetas-0
19,1,18,22,0.857142857,9,0,20135,203,2,0,18,1,52,1,r_occi
21,1,12,23.11111111,0.666666667,2,1,9657,101,0,0,13,0,49,0,chingachguq
24,1,10,22.55555556,0.6,2,0,10921,166,1,0,80,1,62,1,madpat
22,1,13,24,0.5,4,0,34926,10,0,0,6,0,29,0,nzkimt
19,1,21,21.23076923,0.25,5,0,4687,0,0,0,5,0,26,0,eddied08
19,0,27,19.90909091,0.230769231,2,0,4147,26,0,0,3,0,10,0,flower-pot
20,0,31,21.90909091,0.375,3,0,13878,179,0,0,2,0,23,1,jazibee
21,0,10,20.9,0.666666667,1,0,10545,11,0,0,5,0,5,0,infantka_ndra
23,1,14,22.4,0.272727273,5,1,2409,88,0,0,139,0,15,0,eddy1109
32,1,72,27.05084746,0.777777778,28,5,21333,440,11,1,44,0,24,0,vncthesick
33,1,23,37.46666667,0.736842105,6,1,7751,12,2,1,7,0,62,1,kotdb
25,0,102,26.58536585,0.673913044,24,17,244,6,1,1,52,0,19,0,elisagismondi
20,1,16,20.27272727,1,5,0,44684,0,0,0,6,0,4,1,govoreet
28,1,54,26.21621622,0.64,6,3,89005,37,3,0,95,0,76,1,adeadrockstar
24,1,43,24.17647059,0.871794872,15,1,19535,228,0,0,24,0,69,0,ukume
19,0,45,22.175,0.738095238,12,3,16729,44,18,0,36,0,35,0,badgirltex
20,0,23,20.15789474,0.333333333,4,0,43079,64,0,0,105,0,49,0,i--hate-mondays
30,1,31,26.95,0.916666667,13,0,10841,3,0,0,14,1,62,0,dazza81
17,0,37,19.13793103,0.535714286,2,1,27431,120,0,0,33,0,17,1,karenisplaying
26,0,35,30.66666667,0.689655172,14,6,245864,175,11,1,372,0,69,0,kasiatek
17,1,9,21.6,0.625,5,0,3442,2,0,0,7,0,47,0,geofan
18,1,7,19.16666667,0.333333333,5,0,40,21,0,2,2,0,21,1,johnbowen2
19,1,6,19.16666667,0.5,1,0,23222,129,0,0,2,0,27,1,tehpad
23,1,6,25.16666667,0.4,3,1,33348,95,3,0,77,1,26,0,ivan_steamblock
26,1,10,24.6,0.428571429,2,1,1715,108,0,1,4,0,43,0,cicikof
16,1,9,20.6,0.666666667,4,0,994,11,0,0,2,0,19,1,ipwn248
19,0,46,21,0.727272727,11,0,3465,60,0,1,13,0,25,1,creepycrowe
21,1,29,22.86363636,0.782608696,8,0,19705,0,4,0,34,1,38,0,slashtracks
20,1,22,20.36363636,0.5,5,0,65074,22,1,1,6,0,30,1,corgidude
28,0,61,26.5,0.857142857,7,4,11606,102,50,1,0,0,73,0,buruna
19,1,11,24.33333333,0.7,2,1,5063,21,73,0,16,0,69,1,do_the_dew
16,0,12,17.33333333,0.416666667,1,0,1858,31,0,0,0,0,13,0,emilytd
23,0,10,25.42857143,0.6,5,0,42548,85,0,0,1,0,23,1,lmonreal
69,0,31,22.05555556,0.571428571,9,0,36050,206,5,1,55,0,56,0,pierdolnietaja
21,0,18,20.61538462,0.625,1,0,35173,112,6,0,28,0,67,0,amoee
21,0,38,24.63636364,0.694444444,14,3,34381,107,4,1,2,0,61,0,arianeee
16,1,52,19.1,0.659574468,3,0,17945,663,0,1,70,0,26,0,miel4
21,1,9,20.55555556,0.875,1,0,14831,27,0,0,3,0,47,0,karu13
18,0,10,18.55555556,0,9,1,102516,156,0,0,1,0,23,0,heyxnatalie
21,1,13,21.3,0.666666667,5,0,23507,74,2,1,4,0,58,1,tragiculous
17,0,75,20.125,0.442857143,23,1,4764,102,0,1,583,0,15,0,melaniehmr
22,1,55,22.19148936,0.79245283,7,2,39636,2442,7,1,134,1,48,0,drowned_man
23,1,8,20.75,0.4,4,1,9604,40,2,0,5,0,21,1,angelsdebri
22,1,24,20,0.095238095,15,2,31966,0,0,0,1,0,11,0,jp-s
31,1,25,27.45,0.826086957,10,0,11324,269,3,0,4,0,60,0,ekliptika2
23,1,7,22.25,0.75,1,0,267697,0,1,0,12,0,73,0,zilir
17,1,6,26,0.666666667,3,0,30460,16,0,0,1,0,34,0,gesokar
18,0,4,21.5,0.75,1,0,9186,5,0,0,3,0,35,0,kavesy
17,0,6,17.25,0.333333333,1,0,27,4,0,1,2,0,13,0,wishmelove
32,1,5,26,0.25,1,0,1009,21,0,0,0,0,69,1,bellysgonnagetu
21,0,4,22.75,0.25,2,0,225,1,0,1,3,0,43,0,piup_s
34,1,6,33,1,1,1,1634,12,0,0,1,0,24,1,prana360
28,0,10,27.5,0.888888889,2,0,25163,438,0,2,3,1,34,1,chaancey
23,0,15,30,1,4,2,1183,28,0,0,15,0,22,0,pequenaro
49,1,8,21.75,1,4,2,10805,177,0,1,4,0,24,1,rdkool
27,1,14,29.75,0.833333333,6,1,27360,720,0,0,0,1,68,0,turies
25,1,5,27,0.5,1,0,3573,121,1,0,0,0,80,1,nowifnever
23,0,4,23.75,0.666666667,1,0,211,0,0,0,0,0,77,0,dorotha
29,1,4,26.5,1,1,1,13063,50,2,0,2,0,71,0,mindtwister
21,0,5,23.75,1,1,0,17320,19,0,0,59,0,70,0,sjoesjuh
30,1,8,29.75,0.8,1,0,41650,52,7,2,9,0,68,0,daniloesk
29,1,5,28.75,0.75,2,0,1918,209,4,1,0,0,64,0,zedplus
28,1,4,31.5,0.75,3,0,6069,4,0,0,43,0,62,0,2plus2makesup5
29,0,7,29,0.857142857,4,0,6625,4,0,1,7,0,62,0,lucia25
30,1,4,23.75,1,3,0,9852,118,8,1,6,0,59,1,thirdmouth
28,1,5,29.5,1,1,1,2022,6,0,0,0,0,58,1,richieguitar
31,1,7,30,0.75,1,0,13,1,0,1,1,0,56,0,simplesongs
24,0,9,21.75,0.125,4,0,70136,184,0,1,3,0,52,1,dame_wilbur
20,0,7,24.25,0.333333333,4,1,1263,1,0,1,3,0,52,0,berettacake
18,0,6,21.25,0,2,0,4325,2,0,1,9,0,48,0,beeckak
37,1,4,25.75,0.25,4,0,4327,56,0,2,21,0,40,1,danethegreat
35,1,6,19,0.333333333,4,1,6939,135,0,0,1,0,24,1,proticron
15,1,5,21,1,1,1,323,0,0,1,2,0,21,1,alicesbones
20,0,4,19.5,1,1,0,8679,0,0,0,1,0,14,0,facetheenemy
19,0,5,22.75,1,1,0,1398,8,0,0,1,0,12,1,savansmash
23,1,15,26,0.928571429,1,0,15489,26,0,0,8,0,37,0,luccmir
29,1,5,27,0.2,2,0,9045,21,2,1,5,0,44,1,navacho
15,1,5,15.75,1,1,0,542,12,0,0,2,0,6,0,herrfreitod
17,1,9,16.75,0.571428571,1,0,25617,28,0,1,5,0,29,0,rogin1
20,0,9,20,1,2,0,3101,11,0,0,4,0,32,0,malle-91
20,1,15,18.75,0.272727273,5,1,9284,182,0,0,1,1,35,1,mgoldas
22,0,10,22.75,0.125,3,0,25278,1,0,1,17,0,58,1,omgitssteph
26,0,13,25.75,0.461538462,3,1,6258,0,1,0,12,0,73,1,saturn1ne
24,1,14,24,0.636363636,5,0,80869,214,0,0,11,0,59,0,euroflavour
25,1,14,24.5,0.636363636,1,0,23940,7,0,1,15,0,50,1,sebo-chan
19,1,8,19.875,0.625,1,0,26714,17,0,2,2,1,39,0,lkeeler
23,1,12,27.75,0.555555556,2,0,20097,49,1,1,4,0,48,0,fefscs
19,0,11,20.25,0.5,1,0,3774,50,0,1,7,0,36,0,slifa
24,1,5,23.75,0.75,1,0,7360,0,0,1,0,0,67,1,ms091
22,0,8,23.25,0.25,4,0,15081,14,0,1,22,0,67,0,iretth
39,1,5,27.75,0.2,2,0,186,24,0,2,6,0,45,1,billyb72
19,1,5,19,0.333333333,3,0,40091,34,0,0,3,0,42,0,kirus-13
29,1,3,28,1,3,0,22202,7,1,1,0,0,80,0,iamlovechild
25,1,14,25.25,0.6,2,0,37348,4,4,1,5,0,79,1,snowbirdtownie
41,1,5,28.25,0.75,3,1,4265,276,2,2,1,0,77,0,clampin
27,0,5,25.25,1,2,0,2518,0,0,0,2,0,73,1,timidgirl
21,1,7,20.75,1,2,0,6843,0,1,0,1,0,72,1,sghod1212
24,1,5,24.75,1,4,0,875,0,4,0,2,0,71,1,djharris
34,1,5,34.25,0.8,1,0,32940,79,0,1,7,0,68,0,studiolo
37,1,13,33.75,0.416666667,1,1,17328,777,0,1,31,0,61,1,wellingtonwood
21,1,7,22.5,0.4,4,0,2631,0,4,0,6,0,60,0,lemoineisscene
25,1,4,22.25,0,3,0,4,0,1,1,2,0,59,1,ericisonfire
21,0,7,21.75,0.833333333,1,0,458,22,0,1,2,0,57,0,sueus
19,0,6,21.75,0.333333333,1,1,4113,93,1,1,16,0,57,0,asmodeus69
25,1,4,25,0,2,1,694,9,0,1,2,0,56,0,actaestfabula
22,1,4,23.5,0.75,4,0,4145,6,2,1,1,0,56,0,gelsamel
32,0,6,35.5,0.333333333,5,0,1507,16,0,1,6,0,53,0,biryusa
22,0,4,23.75,0.75,1,0,115,0,0,0,12,0,51,0,le_blair
32,1,5,29.75,1,1,0,6942,4,0,1,1,0,51,1,wootbringer
21,1,4,22.25,0.25,3,0,10939,50,0,1,6,0,50,0,phobos_indie
26,1,4,25.75,0.5,3,0,28127,0,0,0,2,0,49,1,sckautte
23,1,5,23.25,0,4,1,26001,12,1,1,16,0,49,1,iienricoii
22,1,9,25.25,0.75,1,0,8332,0,0,1,1,0,48,0,aiax
17,1,5,17.75,0.5,1,0,25220,59,0,0,6,0,47,0,lahn14
19,1,4,25,0.75,2,0,8086,0,0,1,9,0,47,0,gusalvador
43,1,6,26.5,1,1,0,3043,106,19,1,5,1,46,0,upsednieks
19,0,5,19.25,0,1,0,1922,0,0,0,2,0,46,0,smukkesimone
19,1,4,19,0,2,1,4415,4,0,1,5,0,46,1,xxsk8ordiexx
37,1,10,40.5,1,1,1,20841,486,1,1,2,0,45,0,schroof
21,1,6,20.5,0,1,0,22599,2,0,0,11,0,45,1,whackojoe
