Index,Seas_Ep,Season,Episode,Episode_Title,Character,Word_Count,Release_date,Duration,Rating,Writer_1,Writer_2,Director,US_Viewers,rate,rate_aud
3908,S4E10,4,10,The Children,Cersei Lannister,2,6/15/2014,65,9.7,George R.R. Martin,David Benioff,Alex Graves,7.1,98.0,97.0
3909,S5E1,5,1,The Wars to Come,Lord Varys,10,4/12/2015,53,8.5,George R.R. Martin,David Benioff,Michael Slovis,8.0,96.0,90.0
3910,S5E2,5,2,The House of Black and White,Petyr Baelish,34,4/19/2015,56,8.5,George R.R. Martin,David Benioff,Michael Slovis,6.8,96.0,90.0
3911,S5E3,5,3,High Sparrow,Cersei Lannister,8,4/26/2015,60,8.5,George R.R. Martin,David Benioff,Mark Mylod,6.7,100.0,90.0
3912,S5E4,5,4,Sons of the Harpy,Cersei Lannister,38,5/3/2015,51,8.7,George R.R. Martin,David Benioff,Mark Mylod,6.8,96.0,90.0
3913,S5E5,5,5,Kill the Boy,Jon Snow,13,5/10/2015,57,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,6.6,96.0,90.0
3914,S5E6,5,6,"Unbowed, Unbent, Unbroken",Arya Stark,2,5/17/2015,54,8.0,George R.R. Martin,David Benioff,Jeremy Podeswa,6.2,54.0,90.0
3915,S5E7,5,7,The Gift,Davos Seaworth,17,5/24/2015,59,9.0,George R.R. Martin,David Benioff,Miguel Sapochnik,5.4,83.0,90.0
3916,S5E8,5,8,Hardhome,Jaqen H'ghar,6,5/31/2015,61,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.0,100.0,90.0
3917,S5E9,5,9,The Dance of Dragons,Jaime Lannister,4,6/7/2015,52,9.5,George R.R. Martin,David Benioff,David Nutter,7.1,83.0,90.0
3918,S5E10,5,10,Mother's Mercy,Stannis Baratheon Soldier #5,3,6/14/2015,60,9.1,George R.R. Martin,David Benioff,David Nutter,8.1,92.0,90.0
3919,S6E1,6,1,The Red Woman,Sansa Stark,14,4/24/2016,50,8.5,George R.R. Martin,David Benioff,Jeremy Podeswa,7.9,86.0,93.0
3920,S6E2,6,2,Home,Lannister Captain,16,5/1/2016,54,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,7.3,87.0,93.0
3921,S6E3,6,3,Oathbreaker,Three-Eyed Raven,2,5/8/2016,52,8.7,George R.R. Martin,David Benioff,Daniel Sackheim,7.3,87.0,93.0
3922,S6E4,6,4,Book of the Stranger,Davos Seaworth,6,5/15/2016,59,9.1,George R.R. Martin,David Benioff,Daniel Sackheim,7.8,100.0,93.0
3923,S6E5,6,5,The Door,Lady Crane,3,5/22/2016,57,9.7,George R.R. Martin,David Benioff,Jack Bender,7.9,98.0,93.0
3924,S6E6,6,6,Blood of My Blood,Tommen Baratheon,3,5/29/2016,52,8.4,George R.R. Martin,David Benioff,Jack Bender,6.7,88.0,93.0
3925,S6E7,6,7,The Broken Man,Olenna Tyrell,5,6/5/2016,51,8.6,George R.R. Martin,David Benioff,Mark Mylod,7.8,98.0,93.0
3926,S6E8,6,8,No One,Tyrion Lannister,5,6/12/2016,59,8.4,George R.R. Martin,David Benioff,Mark Mylod,7.6,85.0,93.0
3927,S6E9,6,9,Battle of the Bastards,Jon Snow,32,6/19/2016,60,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.7,98.0,93.0
3928,S6E10,6,10,The Winds of Winter,Jaime Lannister,19,6/26/2016,68,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,8.9,99.0,93.0
3929,S7E1,7,1,Dragonstone,Jon Snow,10,7/16/2017,59,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,10.1,93.0,82.0
3930,S7E2,7,2,Stormborn,Tyrion Lannister,13,7/23/2017,59,8.9,George R.R. Martin,David Benioff,Mark Mylod,9.3,96.0,82.0
3931,S7E3,7,3,The Queen's Justice,Tyrion Lannister,1,7/30/2017,63,9.2,George R.R. Martin,David Benioff,Mark Mylod,9.3,89.0,82.0
3932,S7E4,7,4,The Spoils of War,Bran Stark,2,8/6/2017,50,9.8,George R.R. Martin,David Benioff,Matt Shakman,10.2,97.0,82.0
3933,S7E5,7,5,Eastwatch,Jon Snow,1,8/13/2017,59,8.8,George R.R. Martin,David Benioff,Matt Shakman,10.7,95.0,82.0
3934,S7E6,7,6,Beyond the Wall,Sansa Stark,6,8/20/2017,70,9.0,George R.R. Martin,David Benioff,Alan Taylor,10.2,84.0,82.0
3935,S7E7,7,7,The Dragon and the Wolf,Sandor Clegane,4,8/27/2017,80,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,12.1,87.0,82.0
3936,S8E1,8,1,Winterfell,Arya Stark,2,4/14/2019,54,7.6,George R.R. Martin,David Benioff,David Nutter,11.8,92.0,30.0
3937,S8E2,8,2,A Knight of the Seven Kingdoms,Jaime Lannister,2,4/21/2019,58,7.9,George R.R. Martin,David Benioff,David Nutter,10.3,88.0,30.0
3938,S8E3,8,3,The Long Night,Jon Snow,1,4/28/2019,82,7.5,George R.R. Martin,David Benioff,Miguel Sapochnik,12.0,74.0,30.0
3939,S8E4,8,4,The Last of the Starks,Jon Snow,5,5/5/2019,78,5.5,George R.R. Martin,David Benioff,David Nutter,11.8,57.0,30.0
3940,S8E5,8,5,The Bells,Daenerys Targaryen,9,5/12/2019,78,6.0,George R.R. Martin,David Benioff,Miguel Sapochnik,12.5,49.0,30.0
3941,S8E6,8,6,The Iron Throne,Tyrion Lannister,6,5/19/2019,80,4.1,George R.R. Martin,David Benioff,David Benioff,13.6,48.0,30.0
3942,S1E1,1,1,Winter Is Coming,Theon Greyjoy,2,4/17/2011,62,9.1,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
3943,S1E2,1,2,The Kingsroad,Jaime Lannister,10,4/24/2011,56,8.8,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
3944,S1E3,1,3,Lord Snow,Joffrey Baratheon,28,5/1/2011,58,8.7,David Benioff,D.B. Weiss,Brian Kirk,2.4,86.0,96.0
3945,S1E4,1,4,"Cripples, Bastards, and Broken Things",Alliser Thorne,32,5/8/2011,56,8.8,David Benioff,D.B. Weiss,Brian Kirk,2.5,100.0,96.0
3946,S1E5,1,5,The Wolf and the Lion,Eddard Stark,4,5/15/2011,55,9.1,David Benioff,D.B. Weiss,Brian Kirk,2.6,95.0,96.0
3947,S1E6,1,6,A Golden Crown,Bran Stark,6,5/22/2011,53,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
3948,S1E7,1,7,You Win or You Die,Petyr Baelish,6,5/29/2011,58,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
3949,S1E8,1,8,The Pointy End,Eddard Stark,10,6/5/2011,59,9.0,David Benioff,D.B. Weiss,Daniel Minahan,2.7,100.0,96.0
3950,S1E9,1,9,Baelor,Catelyn Stark,3,6/12/2011,57,9.6,David Benioff,D.B. Weiss,Alan Taylor,2.7,100.0,96.0
3951,S1E10,1,10,Fire and Blood,Joffrey Baratheon,16,6/19/2011,53,9.5,David Benioff,D.B. Weiss,Alan Taylor,3.0,100.0,96.0
3952,S2E1,2,1,The North Remembers,Cersei Lannister,10,4/1/2012,53,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
3953,S2E2,2,2,The Night Lands,Alton Lannister,10,4/8/2012,54,8.5,George R.R. Martin,David Benioff,Alan Taylor,3.8,89.0,96.0
3954,S2E3,2,3,What Is Dead May Never Die,Brienne of Tarth,11,4/15/2012,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,3.8,100.0,96.0
3955,S2E4,2,4,Garden of Bones,Talisa Maegyr,8,4/22/2012,51,8.8,George R.R. Martin,David Benioff,David Petrarca,3.7,97.0,96.0
3956,S2E5,2,5,The Ghost of Harrenhal,Tyrion Lannister,5,4/29/2012,55,8.8,George R.R. Martin,David Benioff,David Petrarca,3.9,96.0,96.0
3957,S2E6,2,6,The Old Gods and the New,Theon Greyjoy,14,5/6/2012,54,9.1,George R.R. Martin,David Benioff,David Nutter,3.9,100.0,96.0
3958,S2E7,2,7,A Man Without Honor,Jon Snow,8,5/13/2012,56,8.9,George R.R. Martin,David Benioff,David Nutter,3.7,96.0,96.0
3959,S2E8,2,8,The Prince of Winterfell,Talisa Maegyr,6,5/20/2012,54,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
3960,S2E9,2,9,Blackwater,Lannister Soldier,3,5/27/2012,55,9.7,George R.R. Martin,David Benioff,Neil Marshall,3.4,100.0,96.0
3961,S2E10,2,10,Valar Morghulis,Jaime Lannister,33,6/3/2012,64,9.4,George R.R. Martin,David Benioff,Alan Taylor,4.2,92.0,96.0
3962,S3E1,3,1,Valar Dohaeris,Podrick Payne,4,3/31/2013,55,8.8,George R.R. Martin,David Benioff,Daniel Minahan,4.4,98.0,97.0
3963,S3E2,3,2,"Dark Wings, Dark Words",Brienne of Tarth,2,4/7/2013,56,8.6,George R.R. Martin,David Benioff,Daniel Minahan,4.3,89.0,97.0
3964,S3E3,3,3,Walk of Punishment,Brienne of Tarth,2,4/14/2013,56,8.9,George R.R. Martin,David Benioff,David Benioff,4.7,92.0,97.0
3965,S3E4,3,4,And Now His Watch Is Ended,Bran Stark,1,4/21/2013,53,9.6,George R.R. Martin,David Benioff,Alex Graves,4.9,100.0,97.0
3966,S3E5,3,5,Kissed by Fire,Jon Snow,12,4/28/2013,57,9.0,George R.R. Martin,David Benioff,Alex Graves,5.4,100.0,97.0
3967,S3E6,3,6,The Climb,Jojen Reed,4,5/5/2013,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,5.5,83.0,97.0
3968,S3E7,3,7,The Bear and the Maiden Fair,Talisa Maegyr,10,5/12/2013,58,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,4.8,77.0,97.0
3969,S3E8,3,8,Second Sons,Daenerys Targaryen,16,5/19/2013,56,9.0,George R.R. Martin,David Benioff,Michelle MacLaren,5.1,97.0,97.0
3970,S3E9,3,9,The Rains of Castamere,Arya Stark,1,6/2/2013,51,9.9,George R.R. Martin,David Benioff,David Nutter,5.2,100.0,97.0
3971,S3E10,3,10,Mhysa,Tyrion Lannister,14,6/9/2013,63,9.2,George R.R. Martin,David Benioff,David Nutter,5.4,100.0,97.0
3972,S4E1,4,1,Two Swords,Bronn,4,4/6/2014,58,9.1,George R.R. Martin,David Benioff,D.B. Weiss,6.6,95.0,97.0
3973,S4E2,4,2,The Lion and the Rose,Walda Frey,1,4/13/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,6.3,100.0,97.0
3974,S4E3,4,3,Breaker of Chains,Tywin Lannister,1,4/20/2014,57,8.9,George R.R. Martin,David Benioff,Alex Graves,6.6,96.0,97.0
3975,S4E4,4,4,Oathkeeper,Tyrion Lannister,8,4/27/2014,55,8.8,George R.R. Martin,David Benioff,Michelle MacLaren,7.0,96.0,97.0
3976,S4E5,4,5,First of His Name,Daenerys Targaryen,12,5/4/2014,53,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,7.2,98.0,97.0
3977,S4E6,4,6,The Laws of Gods and Men,Myranda,2,5/11/2014,51,9.7,George R.R. Martin,David Benioff,Alik Sakharov,6.4,96.0,97.0
3978,S4E7,4,7,Mockingbird,Arya Stark,2,5/18/2014,51,9.1,George R.R. Martin,David Benioff,Alik Sakharov,7.2,100.0,97.0
3979,S4E8,4,8,The Mountain and the Viper,Missandei,1,6/1/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,7.2,96.0,97.0
3980,S4E9,4,9,The Watchers on the Wall,Maester Aemon,70,6/8/2014,51,9.6,George R.R. Martin,David Benioff,Neil Marshall,7.0,94.0,97.0
3981,S4E10,4,10,The Children,Grand Maester Pycelle,7,6/15/2014,65,9.7,George R.R. Martin,David Benioff,Alex Graves,7.1,98.0,97.0
3982,S5E1,5,1,The Wars to Come,Tyrion Lannister,8,4/12/2015,53,8.5,George R.R. Martin,David Benioff,Michael Slovis,8.0,96.0,90.0
3983,S5E2,5,2,The House of Black and White,Brienne of Tarth,9,4/19/2015,56,8.5,George R.R. Martin,David Benioff,Michael Slovis,6.8,96.0,90.0
3984,S5E3,5,3,High Sparrow,Margaery Tyrell,26,4/26/2015,60,8.5,George R.R. Martin,David Benioff,Mark Mylod,6.7,100.0,90.0
3985,S5E4,5,4,Sons of the Harpy,High Sparrow,7,5/3/2015,51,8.7,George R.R. Martin,David Benioff,Mark Mylod,6.8,96.0,90.0
3986,S5E5,5,5,Kill the Boy,Othell Yarwyck,14,5/10/2015,57,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,6.6,96.0,90.0
3987,S5E6,5,6,"Unbowed, Unbent, Unbroken",Joss,33,5/17/2015,54,8.0,George R.R. Martin,David Benioff,Jeremy Podeswa,6.2,54.0,90.0
3988,S5E7,5,7,The Gift,Stannis Baratheon,1,5/24/2015,59,9.0,George R.R. Martin,David Benioff,Miguel Sapochnik,5.4,83.0,90.0
3989,S5E8,5,8,Hardhome,The Waif,4,5/31/2015,61,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.0,100.0,90.0
3990,S5E9,5,9,The Dance of Dragons,Myrcella Baratheon,4,6/7/2015,52,9.5,George R.R. Martin,David Benioff,David Nutter,7.1,83.0,90.0
3991,S5E10,5,10,Mother's Mercy,Stannis Baratheon,6,6/14/2015,60,9.1,George R.R. Martin,David Benioff,David Nutter,8.1,92.0,90.0
3992,S6E1,6,1,The Red Woman,Podrick Payne,6,4/24/2016,50,8.5,George R.R. Martin,David Benioff,Jeremy Podeswa,7.9,86.0,93.0
3993,S6E2,6,2,Home,Cersei Lannister,9,5/1/2016,54,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,7.3,87.0,93.0
3994,S6E3,6,3,Oathbreaker,Bran Stark,4,5/8/2016,52,8.7,George R.R. Martin,David Benioff,Daniel Sackheim,7.3,87.0,93.0
3995,S6E4,6,4,Book of the Stranger,Brienne of Tarth,16,5/15/2016,59,9.1,George R.R. Martin,David Benioff,Daniel Sackheim,7.8,100.0,93.0
3996,S6E5,6,5,The Door,Camello,2,5/22/2016,57,9.7,George R.R. Martin,David Benioff,Jack Bender,7.9,98.0,93.0
3997,S6E6,6,6,Blood of My Blood,Margaery Tyrell,51,5/29/2016,52,8.4,George R.R. Martin,David Benioff,Jack Bender,6.7,88.0,93.0
3998,S6E7,6,7,The Broken Man,Margaery Tyrell,7,6/5/2016,51,8.6,George R.R. Martin,David Benioff,Mark Mylod,7.8,98.0,93.0
3999,S6E8,6,8,No One,Lord Varys,2,6/12/2016,59,8.4,George R.R. Martin,David Benioff,Mark Mylod,7.6,85.0,93.0
4000,S6E9,6,9,Battle of the Bastards,Sansa Stark,4,6/19/2016,60,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.7,98.0,93.0
4001,S6E10,6,10,The Winds of Winter,Bronn,20,6/26/2016,68,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,8.9,99.0,93.0
4002,S7E1,7,1,Dragonstone,Sansa Stark,5,7/16/2017,59,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,10.1,93.0,82.0
4003,S7E2,7,2,Stormborn,Lord Varys,25,7/23/2017,59,8.9,George R.R. Martin,David Benioff,Mark Mylod,9.3,96.0,82.0
4004,S7E3,7,3,The Queen's Justice,Daenerys Targaryen,12,7/30/2017,63,9.2,George R.R. Martin,David Benioff,Mark Mylod,9.3,89.0,82.0
4005,S7E4,7,4,The Spoils of War,Meera Reed,2,8/6/2017,50,9.8,George R.R. Martin,David Benioff,Matt Shakman,10.2,97.0,82.0
4006,S7E5,7,5,Eastwatch,Daenerys Targaryen,18,8/13/2017,59,8.8,George R.R. Martin,David Benioff,Matt Shakman,10.7,95.0,82.0
4007,S7E6,7,6,Beyond the Wall,Arya Stark,24,8/20/2017,70,9.0,George R.R. Martin,David Benioff,Alan Taylor,10.2,84.0,82.0
4008,S7E7,7,7,The Dragon and the Wolf,Tyrion Lannister,13,8/27/2017,80,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,12.1,87.0,82.0
4009,S8E1,8,1,Winterfell,Jon Snow,1,4/14/2019,54,7.6,George R.R. Martin,David Benioff,David Nutter,11.8,92.0,30.0
4010,S8E2,8,2,A Knight of the Seven Kingdoms,Bran Stark,5,4/21/2019,58,7.9,George R.R. Martin,David Benioff,David Nutter,10.3,88.0,30.0
4011,S8E3,8,3,The Long Night,Northern Soldier #14,4,4/28/2019,82,7.5,George R.R. Martin,David Benioff,Miguel Sapochnik,12.0,74.0,30.0
4012,S8E4,8,4,The Last of the Starks,Sansa Stark,6,5/5/2019,78,5.5,George R.R. Martin,David Benioff,David Nutter,11.8,57.0,30.0
4013,S8E5,8,5,The Bells,Daenerys Targaryen,7,5/12/2019,78,6.0,George R.R. Martin,David Benioff,Miguel Sapochnik,12.5,49.0,30.0
4014,S8E6,8,6,The Iron Throne,Jon Snow,8,5/19/2019,80,4.1,George R.R. Martin,David Benioff,David Benioff,13.6,48.0,30.0
4015,S1E1,1,1,Winter Is Coming,Eddard Stark,8,4/17/2011,62,9.1,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
4016,S1E2,1,2,The Kingsroad,Jon Snow,2,4/24/2011,56,8.8,David Benioff,D.B. Weiss,Timothy Van Patten,2.2,100.0,96.0
4017,S1E3,1,3,Lord Snow,Cersei Lannister,21,5/1/2011,58,8.7,David Benioff,D.B. Weiss,Brian Kirk,2.4,86.0,96.0
4018,S1E4,1,4,"Cripples, Bastards, and Broken Things",Pypar,1,5/8/2011,56,8.8,David Benioff,D.B. Weiss,Brian Kirk,2.5,100.0,96.0
4019,S1E5,1,5,The Wolf and the Lion,Renly Baratheon,16,5/15/2011,55,9.1,David Benioff,D.B. Weiss,Brian Kirk,2.6,95.0,96.0
4020,S1E6,1,6,A Golden Crown,Stiv,9,5/22/2011,53,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
4021,S1E7,1,7,You Win or You Die,Ros,7,5/29/2011,58,9.2,David Benioff,D.B. Weiss,Daniel Minahan,2.4,100.0,96.0
4022,S1E8,1,8,The Pointy End,Lord Varys,51,6/5/2011,59,9.0,David Benioff,D.B. Weiss,Daniel Minahan,2.7,100.0,96.0
4023,S1E9,1,9,Baelor,Walder Frey,20,6/12/2011,57,9.6,David Benioff,D.B. Weiss,Alan Taylor,2.7,100.0,96.0
4024,S1E10,1,10,Fire and Blood,Joffrey Baratheon,1,6/19/2011,53,9.5,David Benioff,D.B. Weiss,Alan Taylor,3.0,100.0,96.0
4025,S2E1,2,1,The North Remembers,Tyrion Lannister,17,4/1/2012,53,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
4026,S2E2,2,2,The Night Lands,Cersei Lannister,11,4/8/2012,54,8.5,George R.R. Martin,David Benioff,Alan Taylor,3.8,89.0,96.0
4027,S2E3,2,3,What Is Dead May Never Die,Renly Baratheon,11,4/15/2012,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,3.8,100.0,96.0
4028,S2E4,2,4,Garden of Bones,Robb Stark,4,4/22/2012,51,8.8,George R.R. Martin,David Benioff,David Petrarca,3.7,97.0,96.0
4029,S2E5,2,5,The Ghost of Harrenhal,Cersei Lannister,10,4/29/2012,55,8.8,George R.R. Martin,David Benioff,David Petrarca,3.9,96.0,96.0
4030,S2E6,2,6,The Old Gods and the New,Rodrik Cassel,14,5/6/2012,54,9.1,George R.R. Martin,David Benioff,David Nutter,3.9,100.0,96.0
4031,S2E7,2,7,A Man Without Honor,Ygritte,5,5/13/2012,56,8.9,George R.R. Martin,David Benioff,David Nutter,3.7,96.0,96.0
4032,S2E8,2,8,The Prince of Winterfell,Talisa Maegyr,7,5/20/2012,54,8.8,George R.R. Martin,David Benioff,Alan Taylor,3.9,100.0,96.0
4033,S2E9,2,9,Blackwater,Bronn,8,5/27/2012,55,9.7,George R.R. Martin,David Benioff,Neil Marshall,3.4,100.0,96.0
4034,S2E10,2,10,Valar Morghulis,Brienne of Tarth,2,6/3/2012,64,9.4,George R.R. Martin,David Benioff,Alan Taylor,4.2,92.0,96.0
4035,S3E1,3,1,Valar Dohaeris,Bronn,4,3/31/2013,55,8.8,George R.R. Martin,David Benioff,Daniel Minahan,4.4,98.0,97.0
4036,S3E2,3,2,"Dark Wings, Dark Words",Jaime Lannister,16,4/7/2013,56,8.6,George R.R. Martin,David Benioff,Daniel Minahan,4.3,89.0,97.0
4037,S3E3,3,3,Walk of Punishment,Jaime Lannister,5,4/14/2013,56,8.9,George R.R. Martin,David Benioff,David Benioff,4.7,92.0,97.0
4038,S3E4,3,4,And Now His Watch Is Ended,Catelyn Stark,9,4/21/2013,53,9.6,George R.R. Martin,David Benioff,Alex Graves,4.9,100.0,97.0
4039,S3E5,3,5,Kissed by Fire,Ygritte,37,4/28/2013,57,9.0,George R.R. Martin,David Benioff,Alex Graves,5.4,100.0,97.0
4040,S3E6,3,6,The Climb,Bran Stark,6,5/5/2013,53,8.8,George R.R. Martin,David Benioff,Alik Sakharov,5.5,83.0,97.0
4041,S3E7,3,7,The Bear and the Maiden Fair,Robb Stark,4,5/12/2013,58,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,4.8,77.0,97.0
4042,S3E8,3,8,Second Sons,Mero,12,5/19/2013,56,9.0,George R.R. Martin,David Benioff,Michelle MacLaren,5.1,97.0,97.0
4043,S3E9,3,9,The Rains of Castamere,Sandor Clegane,1,6/2/2013,51,9.9,George R.R. Martin,David Benioff,David Nutter,5.2,100.0,97.0
4044,S3E10,3,10,Mhysa,Tywin Lannister,13,6/9/2013,63,9.2,George R.R. Martin,David Benioff,David Nutter,5.4,100.0,97.0
4045,S4E1,4,1,Two Swords,Tyrion Lannister,10,4/6/2014,58,9.1,George R.R. Martin,David Benioff,D.B. Weiss,6.6,95.0,97.0
4046,S4E2,4,2,The Lion and the Rose,Roose Bolton,17,4/13/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,6.3,100.0,97.0
4047,S4E3,4,3,Breaker of Chains,Tommen Baratheon,7,4/20/2014,57,8.9,George R.R. Martin,David Benioff,Alex Graves,6.6,96.0,97.0
4048,S4E4,4,4,Oathkeeper,Jaime Lannister,9,4/27/2014,55,8.8,George R.R. Martin,David Benioff,Michelle MacLaren,7.0,96.0,97.0
4049,S4E5,4,5,First of His Name,Jorah Mormont,35,5/4/2014,53,8.7,George R.R. Martin,David Benioff,Michelle MacLaren,7.2,98.0,97.0
4050,S4E6,4,6,The Laws of Gods and Men,Yara Greyjoy,15,5/11/2014,51,9.7,George R.R. Martin,David Benioff,Alik Sakharov,6.4,96.0,97.0
4051,S4E7,4,7,Mockingbird,Sandor Clegane,2,5/18/2014,51,9.1,George R.R. Martin,David Benioff,Alik Sakharov,7.2,100.0,97.0
4052,S4E8,4,8,The Mountain and the Viper,Grey Worm,13,6/1/2014,52,9.7,George R.R. Martin,David Benioff,Alex Graves,7.2,96.0,97.0
4053,S4E9,4,9,The Watchers on the Wall,Pypar,11,6/8/2014,51,9.6,George R.R. Martin,David Benioff,Neil Marshall,7.0,94.0,97.0
4054,S4E10,4,10,The Children,Qyburn,5,6/15/2014,65,9.7,George R.R. Martin,David Benioff,Alex Graves,7.1,98.0,97.0
4055,S5E1,5,1,The Wars to Come,Vala,7,4/12/2015,53,8.5,George R.R. Martin,David Benioff,Michael Slovis,8.0,96.0,90.0
4056,S5E2,5,2,The House of Black and White,Petyr Baelish,35,4/19/2015,56,8.5,George R.R. Martin,David Benioff,Michael Slovis,6.8,96.0,90.0
4057,S5E3,5,3,High Sparrow,Cersei Lannister,23,4/26/2015,60,8.5,George R.R. Martin,David Benioff,Mark Mylod,6.7,100.0,90.0
4058,S5E4,5,4,Sons of the Harpy,Cersei Lannister,22,5/3/2015,51,8.7,George R.R. Martin,David Benioff,Mark Mylod,6.8,96.0,90.0
4059,S5E5,5,5,Kill the Boy,Stannis Baratheon,1,5/10/2015,57,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,6.6,96.0,90.0
4060,S5E6,5,6,"Unbowed, Unbent, Unbroken",Ghita,2,5/17/2015,54,8.0,George R.R. Martin,David Benioff,Jeremy Podeswa,6.2,54.0,90.0
4061,S5E7,5,7,The Gift,Davos Seaworth,15,5/24/2015,59,9.0,George R.R. Martin,David Benioff,Miguel Sapochnik,5.4,83.0,90.0
4062,S5E8,5,8,Hardhome,Jaqen H'ghar,6,5/31/2015,61,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.0,100.0,90.0
4063,S5E9,5,9,The Dance of Dragons,Jaime Lannister,4,6/7/2015,52,9.5,George R.R. Martin,David Benioff,David Nutter,7.1,83.0,90.0
4064,S5E10,5,10,Mother's Mercy,Brienne of Tarth,35,6/14/2015,60,9.1,George R.R. Martin,David Benioff,David Nutter,8.1,92.0,90.0
4065,S6E1,6,1,The Red Woman,Sansa Stark,31,4/24/2016,50,8.5,George R.R. Martin,David Benioff,Jeremy Podeswa,7.9,86.0,93.0
4066,S6E2,6,2,Home,Lannister Captain,13,5/1/2016,54,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,7.3,87.0,93.0
4067,S6E3,6,3,Oathbreaker,Three-Eyed Raven,2,5/8/2016,52,8.7,George R.R. Martin,David Benioff,Daniel Sackheim,7.3,87.0,93.0
4068,S6E4,6,4,Book of the Stranger,Davos Seaworth,5,5/15/2016,59,9.1,George R.R. Martin,David Benioff,Daniel Sackheim,7.8,100.0,93.0
4069,S6E5,6,5,The Door,Lady Crane,3,5/22/2016,57,9.7,George R.R. Martin,David Benioff,Jack Bender,7.9,98.0,93.0
4070,S6E6,6,6,Blood of My Blood,Gilly,6,5/29/2016,52,8.4,George R.R. Martin,David Benioff,Jack Bender,6.7,88.0,93.0
4071,S6E7,6,7,The Broken Man,Olenna Tyrell,11,6/5/2016,51,8.6,George R.R. Martin,David Benioff,Mark Mylod,7.8,98.0,93.0
4072,S6E8,6,8,No One,Tyrion Lannister,9,6/12/2016,59,8.4,George R.R. Martin,David Benioff,Mark Mylod,7.6,85.0,93.0
4073,S6E9,6,9,Battle of the Bastards,Jon Snow,14,6/19/2016,60,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,7.7,98.0,93.0
4074,S6E10,6,10,The Winds of Winter,Walder Frey,10,6/26/2016,68,9.9,George R.R. Martin,David Benioff,Miguel Sapochnik,8.9,99.0,93.0
4075,S7E1,7,1,Dragonstone,Maester Wolkan,7,7/16/2017,59,8.6,George R.R. Martin,David Benioff,Jeremy Podeswa,10.1,93.0,82.0
4076,S7E2,7,2,Stormborn,Melisandre,43,7/23/2017,59,8.9,George R.R. Martin,David Benioff,Mark Mylod,9.3,96.0,82.0
4077,S7E3,7,3,The Queen's Justice,Jon Snow,3,7/30/2017,63,9.2,George R.R. Martin,David Benioff,Mark Mylod,9.3,89.0,82.0
4078,S7E4,7,4,The Spoils of War,Bran Stark,3,8/6/2017,50,9.8,George R.R. Martin,David Benioff,Matt Shakman,10.2,97.0,82.0
4079,S7E5,7,5,Eastwatch,Jon Snow,3,8/13/2017,59,8.8,George R.R. Martin,David Benioff,Matt Shakman,10.7,95.0,82.0
4080,S7E6,7,6,Beyond the Wall,Sansa Stark,11,8/20/2017,70,9.0,George R.R. Martin,David Benioff,Alan Taylor,10.2,84.0,82.0
4081,S7E7,7,7,The Dragon and the Wolf,Podrick Payne,4,8/27/2017,80,9.4,George R.R. Martin,David Benioff,Jeremy Podeswa,12.1,87.0,82.0
4082,S8E1,8,1,Winterfell,Arya Stark,4,4/14/2019,54,7.6,George R.R. Martin,David Benioff,David Nutter,11.8,92.0,30.0
